,Season,Name,Age,Age_Squared,Min,Height,Position,Aerial_duels_per90,Assists_per90,Goals_per90,League,Squad
0,2017-2018,Calum Chambers,22,484,866.0,183cm," DF-MF (CB-FB, right)",2.916666666666667,0.0,0.0,1. Premier League,Arsenal
1,2018-2019,Calum Chambers,23,529,2588.0,183cm," DF-MF (CB-FB, right)",2.2222222222222223,0.0,0.07,1. Premier League,Fulham
2,2019-2020,Calum Chambers,24,576,1102.0,183cm," DF-MF (CB-FB, right)",2.9508196721311477,0.08,0.08,1. Premier League,Arsenal
3,2020-2021,Calum Chambers,25,625,753.0,183cm," DF-MF (CB-FB, right)",2.380952380952381,0.24,0.0,1. Premier League,Arsenal
4,2021-2022,Calum Chambers,26,676,1001.0,183cm," DF-MF (CB-FB, right)",3.8787185354691074,0.0,0.11,1. Premier League,Aston Villa
5,2022-2023,Calum Chambers,27,729,295.0,183cm," DF-MF (CB-FB, right)",0.9090909090909092,0.0,0.0,1. Premier League,Aston Villa
0,2017-2018,Allan Nyom,29,841,2310.0,186cm," DF-MF (FB, right)",0.8171206225680934,0.04,0.0,1. Premier League,West Brom
0,2021-2022,Wout Weghorst,28,784,1450.0,197cm, FW,6.017305137687142,0.19,0.12,1. Premier League,Burnley
1,2022-2023,Wout Weghorst,29,841,644.0,197cm, FW,1.5277777777777777,0.14,0.0,1. Premier League,Manchester Utd
0,2017-2018,Isaac Success,21,441,0.0,182cm, FW-MF,0.5454545454545454,0.0,0.0,1. Premier League,Watford
1,2018-2019,Isaac Success,22,484,1052.0,182cm, FW-MF,2.64957264957265,0.09,0.09,1. Premier League,Watford
2,2019-2020,Isaac Success,23,529,70.0,182cm, FW-MF,0.0,0.0,0.0,1. Premier League,Watford
0,2020-2021,Rúben Dias,23,529,2843.0,186cm, DF (CB),2.9303797468354427,0.0,0.03,1. Premier League,Manchester City
1,2021-2022,Rúben Dias,24,576,2402.0,186cm, DF (CB),1.8726591760299627,0.15,0.07,1. Premier League,Manchester City
2,2022-2023,Rúben Dias,25,625,1639.0,186cm, DF (CB),2.197802197802198,0.0,0.0,1. Premier League,Manchester City
0,2020-2021,Sergio Reguilón,23,529,2244.0,176cm," DF-MF (FB, left)",1.1646586345381527,0.12,0.0,1. Premier League,Tottenham
1,2021-2022,Sergio Reguilón,24,576,1916.0,176cm," DF-MF (FB, left)",1.4553990610328638,0.14,0.09,1. Premier League,Tottenham
0,2017-2018,Jeffrey Schlupp,24,576,1745.0,178cm," DF-FW-MF (FB-WM, left)",1.9587628865979383,0.05,0.0,1. Premier League,Crystal Palace
1,2018-2019,Jeffrey Schlupp,25,625,1670.0,178cm," DF-FW-MF (FB-WM, left)",2.8494623655913975,0.05,0.22,1. Premier League,Crystal Palace
2,2019-2020,Jeffrey Schlupp,26,676,1036.0,178cm," DF-FW-MF (FB-WM, left)",1.7391304347826086,0.09,0.26,1. Premier League,Crystal Palace
3,2020-2021,Jeffrey Schlupp,27,729,1428.0,178cm," DF-FW-MF (FB-WM, left)",1.8867924528301887,0.19,0.13,1. Premier League,Crystal Palace
4,2021-2022,Jeffrey Schlupp,28,784,1851.0,178cm," DF-FW-MF (FB-WM, left)",1.5048543689320388,0.05,0.19,1. Premier League,Crystal Palace
5,2022-2023,Jeffrey Schlupp,29,841,2272.0,178cm," DF-FW-MF (FB-WM, left)",0.7936507936507937,0.04,0.08,1. Premier League,Crystal Palace
0,2021-2022,Vitaliy Mykolenko,22,484,2330.0,180cm," DF (FB, left)",0.8547008547008548,0.21,0.09,1. Premier League,Everton
1,2022-2023,Vitaliy Mykolenko,23,529,2295.0,180cm," DF (FB, left)",0.8235294117647058,0.0,0.0,1. Premier League,Everton
0,2017-2018,Moritz Bauer,25,625,2703.0,181cm," DF-MF (FB, right)",1.2413793103448276,0.0,0.0,1. Premier League,Stoke City
0,2017-2018,Rob Holding,21,441,822.0,183cm, DF (CB),2.967032967032967,0.0,0.0,1. Premier League,Arsenal
1,2018-2019,Rob Holding,22,484,807.0,183cm, DF (CB),2.3333333333333335,0.0,0.0,1. Premier League,Arsenal
2,2019-2020,Rob Holding,23,529,581.0,183cm, DF (CB),2.4615384615384617,0.0,0.0,1. Premier League,Arsenal
3,2020-2021,Rob Holding,24,576,2558.0,183cm, DF (CB),2.5,0.04,0.0,1. Premier League,Arsenal
4,2021-2022,Rob Holding,25,625,845.0,183cm, DF (CB),2.978723404255319,0.0,0.11,1. Premier League,Arsenal
5,2022-2023,Rob Holding,26,676,380.0,183cm, DF (CB),3.571428571428571,0.0,0.0,1. Premier League,Arsenal
0,2018-2019,Gonzalo Higuaín,30,900,1085.0,184cm, FW-MF (WM),1.2827377488068912,0.0,0.41,1. Premier League,Chelsea
0,2021-2022,Dejan Kulusevski,21,441,1261.0,186cm, FW-MF,1.260797342192691,0.57,0.36,1. Premier League,Tottenham
1,2022-2023,Dejan Kulusevski,22,484,1720.0,186cm, FW-MF,0.15706806282722513,0.31,0.1,1. Premier League,Tottenham
0,2021-2022,Hassane Kamara,27,729,1623.0,166cm," DF-MF (DM-FB, left)",2.0,0.0,0.06,1. Premier League,Watford
0,2017-2018,Joel Ward,27,729,1613.0,188cm," DF-MF (DM-FB, right)",1.8435754189944136,0.06,0.0,1. Premier League,Crystal Palace
1,2018-2019,Joel Ward,28,784,552.0,188cm," DF-MF (DM-FB, right)",2.9508196721311477,0.0,0.16,1. Premier League,Crystal Palace
2,2019-2020,Joel Ward,29,841,2382.0,188cm," DF-MF (DM-FB, right)",1.9245283018867925,0.0,0.0,1. Premier League,Crystal Palace
3,2020-2021,Joel Ward,30,900,2256.0,188cm," DF-MF (DM-FB, right)",1.9123505976095616,0.04,0.0,1. Premier League,Crystal Palace
4,2021-2022,Joel Ward,31,961,2487.0,188cm," DF-MF (DM-FB, right)",2.101449275362319,0.0,0.0,1. Premier League,Crystal Palace
5,2022-2023,Joel Ward,32,1024,1671.0,188cm," DF-MF (DM-FB, right)",2.150537634408602,0.0,0.0,1. Premier League,Crystal Palace
0,2018-2019,Adam Masina,24,576,1004.0,189cm," DF (FB, left)",1.9642857142857144,0.09,0.0,1. Premier League,Watford
1,2019-2020,Adam Masina,25,625,1821.0,189cm," DF (FB, left)",3.316831683168317,0.0,0.05,1. Premier League,Watford
2,2021-2022,Adam Masina,27,729,1077.0,189cm," DF (FB, left)",2.4166666666666665,0.08,0.0,1. Premier League,Watford
0,2018-2019,Vicente Guaita,31,961,1754.0,191cm, GK,0.3076923076923077,0.0,0.0,1. Premier League,Crystal Palace
1,2019-2020,Vicente Guaita,32,1024,3150.0,191cm, GK,0.45714285714285713,0.0,0.0,1. Premier League,Crystal Palace
2,2020-2021,Vicente Guaita,33,1089,3330.0,191cm, GK,0.24324324324324326,0.0,0.0,1. Premier League,Crystal Palace
3,2021-2022,Vicente Guaita,34,1156,2655.0,191cm, GK,0.2711864406779661,0.0,0.0,1. Premier League,Crystal Palace
4,2022-2023,Vicente Guaita,35,1225,2430.0,191cm, GK,0.37037037037037035,0.0,0.0,1. Premier League,Crystal Palace
0,2017-2018,Anthony Knockaert,25,625,2421.0,172cm," FW-MF (AM-WM, right)",0.5576208178438662,0.04,0.11,1. Premier League,Brighton
1,2018-2019,Anthony Knockaert,26,676,1837.0,172cm," FW-MF (AM-WM, right)",0.7843137254901962,0.29,0.1,1. Premier League,Brighton
2,2020-2021,Anthony Knockaert,28,784,0.0,172cm," FW-MF (AM-WM, right)",0.44280442804428044,0.0,0.0,1. Premier League,Fulham
0,2017-2018,Jermain Defoe,34,1156,1088.0,170cm, FW,0.1652892561983471,0.08,0.33,1. Premier League,Bournemouth
1,2018-2019,Jermain Defoe,35,1225,25.0,170cm, FW,0.0,0.0,0.0,1. Premier League,Bournemouth
0,2017-2018,Tom Carroll,25,625,2570.0,171cm," MF (CM, left)",0.34965034965034963,0.14,0.0,1. Premier League,Swansea City
0,2019-2020,George Baldock,26,676,3420.0,175cm," DF-MF (FB-WM, right)",1.0,0.08,0.05,1. Premier League,Sheffield Utd
1,2020-2021,George Baldock,27,729,2787.0,175cm," DF-MF (FB-WM, right)",0.8387096774193549,0.06,0.0,1. Premier League,Sheffield Utd
0,2020-2021,Ki-Jana Hoever,18,324,577.0,180cm, DF,0.9375,0.0,0.0,1. Premier League,Wolves
1,2021-2022,Ki-Jana Hoever,19,361,308.0,180cm, DF,0.8823529411764706,0.0,0.0,1. Premier League,Wolves
0,2019-2020,John Fleck,27,729,2516.0,169cm," FW-MF (AM-CM-DM, left)",0.4642857142857143,0.07,0.18,1. Premier League,Sheffield Utd
1,2020-2021,John Fleck,28,784,2575.0,169cm," FW-MF (AM-CM-DM, left)",0.4195804195804196,0.07,0.0,1. Premier League,Sheffield Utd
0,2017-2018,Wes Morgan,33,1089,2817.0,188cm," DF (CB, right)",2.9073482428115014,0.0,0.0,1. Premier League,Leicester City
1,2018-2019,Wes Morgan,34,1156,1925.0,188cm," DF (CB, right)",4.345794392523365,0.0,0.14,1. Premier League,Leicester City
2,2019-2020,Wes Morgan,35,1225,436.0,188cm," DF (CB, right)",3.9583333333333335,0.0,0.0,1. Premier League,Leicester City
3,2020-2021,Wes Morgan,36,1296,18.0,188cm," DF (CB, right)",0.0,0.0,0.0,1. Premier League,Leicester City
0,2017-2018,Victor Moses,26,676,2110.0,177cm," DF-FW-MF (AM-DM-WM, right)",1.1965811965811965,0.13,0.13,1. Premier League,Chelsea
1,2018-2019,Victor Moses,27,729,28.0,177cm," DF-FW-MF (AM-DM-WM, right)",0.0,0.0,0.0,1. Premier League,Chelsea
