,Season,Name,Age,Age_Squared,Min,Height,Position,Aerial_duels_per90,Assists_per90,Goals_per90,League,Squad
0,2017-2018,Alexandre Lacazette,26,676,2202.0,175cm, FW,1.183673469387755,0.16,0.57,1. Premier League,Arsenal
1,2018-2019,Alexandre Lacazette,27,729,2502.0,175cm, FW,1.6546762589928057,0.29,0.47,1. Premier League,Arsenal
2,2019-2020,Alexandre Lacazette,28,784,1874.0,175cm, FW,1.25,0.19,0.48,1. Premier League,Arsenal
3,2020-2021,Alexandre Lacazette,29,841,1923.0,175cm, FW,1.2616822429906542,0.09,0.61,1. Premier League,Arsenal
4,2021-2022,Alexandre Lacazette,30,900,1782.0,175cm, FW,1.0606060606060606,0.35,0.2,1. Premier League,Arsenal
0,2017-2018,Federico Fernández,28,784,2676.0,189cm, DF (CB),2.4242424242424243,0.03,0.03,1. Premier League,Swansea City
1,2018-2019,Federico Fernández,29,841,1484.0,189cm, DF (CB),4.242424242424242,0.06,0.0,1. Premier League,Newcastle Utd
2,2019-2020,Federico Fernández,30,900,2620.0,189cm, DF (CB),2.0618556701030926,0.07,0.07,1. Premier League,Newcastle Utd
3,2020-2021,Federico Fernández,31,961,2079.0,189cm, DF (CB),2.0779220779220777,0.0,0.0,1. Premier League,Newcastle Utd
4,2021-2022,Federico Fernández,32,1024,523.0,189cm, DF (CB),1.7241379310344829,0.0,0.0,1. Premier League,Newcastle Utd
0,2019-2020,Chris Basham,31,961,3242.0,185cm," DF-MF (CB, right)",2.9722222222222223,0.03,0.0,1. Premier League,Sheffield Utd
1,2020-2021,Chris Basham,32,1024,2576.0,185cm," DF-MF (CB, right)",1.8881118881118881,0.03,0.0,1. Premier League,Sheffield Utd
0,2017-2018,Marcos Rojo,27,729,640.0,186cm," DF (CB-FB, left)",2.2535211267605635,0.0,0.0,1. Premier League,Manchester Utd
1,2018-2019,Marcos Rojo,28,784,212.0,186cm," DF (CB-FB, left)",1.25,0.0,0.0,1. Premier League,Manchester Utd
2,2019-2020,Marcos Rojo,29,841,122.0,186cm," DF (CB-FB, left)",1.4285714285714286,0.0,0.0,1. Premier League,Manchester Utd
0,2018-2019,Fabinho,24,576,2017.0,188cm, DF-MF (CM-DM-FB),2.410714285714286,0.09,0.04,1. Premier League,Liverpool
1,2019-2020,Fabinho,25,625,2079.0,188cm, DF-MF (CM-DM-FB),1.7748917748917747,0.13,0.09,1. Premier League,Liverpool
2,2020-2021,Fabinho,26,676,2567.0,188cm, DF-MF (CM-DM-FB),1.894736842105263,0.0,0.0,1. Premier League,Liverpool
3,2021-2022,Fabinho,27,729,2314.0,188cm, DF-MF (CM-DM-FB),1.6731517509727627,0.04,0.19,1. Premier League,Liverpool
4,2022-2023,Fabinho,28,784,2026.0,188cm, DF-MF (CM-DM-FB),0.9333333333333333,0.0,0.0,1. Premier League,Liverpool
0,2020-2021,Robin Koch,24,576,1132.0,192cm, DF-MF (CB),2.9365079365079367,0.0,0.0,1. Premier League,Leeds United
1,2021-2022,Robin Koch,25,625,1574.0,192cm, DF-MF (CB),2.5714285714285716,0.0,0.0,1. Premier League,Leeds United
2,2022-2023,Robin Koch,26,676,2635.0,192cm, DF-MF (CB),2.901023890784983,0.0,0.0,1. Premier League,Leeds United
0,2017-2018,Julián Speroni,38,1444,990.0,183cm, GK,0.18181818181818182,0.0,0.0,1. Premier League,Crystal Palace
1,2018-2019,Julián Speroni,39,1521,90.0,183cm, GK,1.0,0.0,0.0,1. Premier League,Crystal Palace
0,2017-2018,Eden Hazard,26,676,2422.0,173cm," FW-MF (AM-WM, left)",0.29739776951672864,0.15,0.45,1. Premier League,Chelsea
1,2018-2019,Eden Hazard,27,729,2923.0,173cm," FW-MF (AM-WM, left)",0.5846153846153846,0.46,0.49,1. Premier League,Chelsea
0,2021-2022,Nathan Collins,20,400,1670.0,193cm," DF (CB, right)",3.064516129032258,0.0,0.11,1. Premier League,Burnley
1,2022-2023,Nathan Collins,21,441,1579.0,193cm," DF (CB, right)",1.7142857142857142,0.0,0.0,1. Premier League,Wolves
0,2021-2022,Marc Cucurella,23,529,3089.0,175cm," DF-MF (FB-WM, left)",1.1661807580174928,0.03,0.03,1. Premier League,Brighton
1,2022-2023,Marc Cucurella,24,576,1671.0,175cm," DF-MF (FB-WM, left)",0.8602150537634408,0.11,0.0,1. Premier League,Chelsea
0,2017-2018,Javier Manquillo,23,529,1758.0,175cm," DF (FB, right)",1.1282051282051282,0.05,0.0,1. Premier League,Newcastle Utd
1,2018-2019,Javier Manquillo,24,576,1101.0,175cm," DF (FB, right)",1.557377049180328,0.25,0.0,1. Premier League,Newcastle Utd
2,2019-2020,Javier Manquillo,25,625,1599.0,175cm," DF (FB, right)",0.898876404494382,0.06,0.0,1. Premier League,Newcastle Utd
3,2020-2021,Javier Manquillo,26,676,825.0,175cm," DF (FB, right)",1.5217391304347827,0.0,0.0,1. Premier League,Newcastle Utd
4,2021-2022,Javier Manquillo,27,729,1257.0,175cm," DF (FB, right)",1.1428571428571428,0.14,0.07,1. Premier League,Newcastle Utd
5,2022-2023,Javier Manquillo,28,784,15.0,175cm," DF (FB, right)",0.0,0.0,0.0,1. Premier League,Newcastle Utd
0,2017-2018,Fraser Forster,29,841,1800.0,201cm, GK,0.0,0.0,0.0,1. Premier League,Southampton
1,2018-2019,Fraser Forster,30,900,90.0,201cm, GK,0.0,0.0,0.0,1. Premier League,Southampton
2,2020-2021,Fraser Forster,32,1024,720.0,201cm, GK,0.25,0.0,0.0,1. Premier League,Southampton
3,2021-2022,Fraser Forster,33,1089,1710.0,201cm, GK,0.3684210526315789,0.0,0.0,1. Premier League,Southampton
4,2022-2023,Fraser Forster,34,1156,630.0,201cm, GK,0.0,0.0,0.0,1. Premier League,Tottenham
0,2017-2018,Will Hughes,22,484,990.0,185cm, MF (CM),0.2727272727272727,0.27,0.18,1. Premier League,Watford
1,2018-2019,Will Hughes,23,529,2418.0,185cm, MF (CM),0.8178438661710038,0.15,0.07,1. Premier League,Watford
2,2019-2020,Will Hughes,24,576,2252.0,185cm, MF (CM),1.0,0.04,0.04,1. Premier League,Watford
3,2021-2022,Will Hughes,26,676,1053.0,185cm, MF (CM),0.9401709401709403,0.09,0.0,1. Premier League,Crystal Palace
4,2022-2023,Will Hughes,27,729,462.0,185cm, MF (CM),0.5882352941176471,0.19,0.0,1. Premier League,Crystal Palace
0,2021-2022,Milot Rashica,25,625,2229.0,177cm, FW-MF (AM),0.48387096774193544,0.08,0.04,1. Premier League,Norwich City
0,2021-2022,Bruno Guimarães,23,529,1034.0,182cm, MF (CM-DM),1.0071667462971812,0.09,0.44,1. Premier League,Newcastle Utd
1,2022-2023,Bruno Guimarães,24,576,2027.0,182cm, MF (CM-DM),0.5777777777777777,0.18,0.13,1. Premier League,Newcastle Utd
0,2017-2018,Trent Alexander-Arnold,18,324,1573.0,175cm," DF (FB, right)",0.2857142857142857,0.06,0.06,1. Premier League,Liverpool
1,2018-2019,Trent Alexander-Arnold,19,361,2462.0,175cm," DF (FB, right)",0.3284671532846716,0.44,0.04,1. Premier League,Liverpool
2,2019-2020,Trent Alexander-Arnold,20,400,3175.0,175cm," DF (FB, right)",0.42492917847025496,0.37,0.11,1. Premier League,Liverpool
3,2020-2021,Trent Alexander-Arnold,21,441,3031.0,175cm," DF (FB, right)",0.2373887240356083,0.21,0.06,1. Premier League,Liverpool
4,2021-2022,Trent Alexander-Arnold,22,484,2853.0,175cm," DF (FB, right)",0.47318611987381703,0.38,0.06,1. Premier League,Liverpool
5,2022-2023,Trent Alexander-Arnold,23,529,2203.0,175cm," DF (FB, right)",0.5714285714285714,0.2,0.04,1. Premier League,Liverpool
0,2017-2018,Mamadou Sakho,27,729,1600.0,188cm," DF (CB, left)",2.191011235955056,0.11,0.06,1. Premier League,Crystal Palace
1,2018-2019,Mamadou Sakho,28,784,2416.0,188cm," DF (CB, left)",1.828358208955224,0.0,0.0,1. Premier League,Crystal Palace
2,2019-2020,Mamadou Sakho,29,841,931.0,188cm," DF (CB, left)",1.6504854368932038,0.0,0.0,1. Premier League,Crystal Palace
3,2020-2021,Mamadou Sakho,30,900,276.0,188cm," DF (CB, left)",1.6129032258064515,0.0,0.0,1. Premier League,Crystal Palace
0,2017-2018,Ryan Bertrand,27,729,3135.0,179cm," DF-MF (FB, left)",1.2356321839080462,0.11,0.0,1. Premier League,Southampton
1,2018-2019,Ryan Bertrand,28,784,2160.0,179cm," DF-MF (FB, left)",1.5416666666666667,0.0,0.04,1. Premier League,Southampton
2,2019-2020,Ryan Bertrand,29,841,2742.0,179cm," DF-MF (FB, left)",1.901639344262295,0.03,0.03,1. Premier League,Southampton
3,2020-2021,Ryan Bertrand,30,900,2598.0,179cm," DF-MF (FB, left)",1.2802768166089966,0.03,0.0,1. Premier League,Southampton
4,2021-2022,Ryan Bertrand,31,961,337.0,179cm," DF-MF (FB, left)",0.27027027027027023,0.0,0.0,1. Premier League,Leicester City
0,2017-2018,Nathan Redmond,23,529,1945.0,173cm," FW-MF (AM-WM, left)",0.18518518518518517,0.14,0.05,1. Premier League,Southampton
1,2018-2019,Nathan Redmond,24,576,3270.0,173cm," FW-MF (AM-WM, left)",0.6887052341597797,0.11,0.17,1. Premier League,Southampton
2,2019-2020,Nathan Redmond,25,625,2762.0,173cm," FW-MF (AM-WM, left)",0.5537459283387622,0.13,0.13,1. Premier League,Southampton
3,2020-2021,Nathan Redmond,26,676,1738.0,173cm," FW-MF (AM-WM, left)",0.5181347150259067,0.16,0.1,1. Premier League,Southampton
4,2021-2022,Nathan Redmond,27,729,1833.0,173cm," FW-MF (AM-WM, left)",0.6372549019607844,0.25,0.05,1. Premier League,Southampton
5,2022-2023,Nathan Redmond,28,784,1.0,173cm," FW-MF (AM-WM, left)",0.0,0.0,0.0,1. Premier League,Southampton
0,2017-2018,Pascal Groß,26,676,2928.0,181cm, FW-MF (AM-CM),0.36923076923076925,0.25,0.22,1. Premier League,Brighton
1,2018-2019,Pascal Groß,27,729,1864.0,181cm, FW-MF (AM-CM),0.8695652173913043,0.14,0.14,1. Premier League,Brighton
2,2019-2020,Pascal Groß,28,784,1796.0,181cm, FW-MF (AM-CM),0.9,0.2,0.1,1. Premier League,Brighton
3,2020-2021,Pascal Groß,29,841,2484.0,181cm, FW-MF (AM-CM),0.7971014492753623,0.29,0.11,1. Premier League,Brighton
4,2021-2022,Pascal Groß,30,900,2038.0,181cm, FW-MF (AM-CM),0.663716814159292,0.18,0.09,1. Premier League,Brighton
5,2022-2023,Pascal Groß,31,961,2541.0,181cm, FW-MF (AM-CM),0.24822695035460993,0.21,0.21,1. Premier League,Brighton
0,2019-2020,Jeremy Ngakia,18,324,440.0,184cm, DF,1.4285714285714284,0.0,0.0,1. Premier League,West Ham
1,2021-2022,Jeremy Ngakia,20,400,903.0,184cm, DF,1.6,0.0,0.0,1. Premier League,Watford
0,2017-2018,Sam Vokes,27,729,998.0,186cm, FW,10.9009009009009,0.09,0.36,1. Premier League,Burnley
1,2018-2019,Sam Vokes,28,784,915.0,186cm, FW,21.198608475648324,0.0,0.3,1. Premier League,Burnley
0,2020-2021,Timo Werner,24,576,2602.0,180cm, FW-MF (WM),0.34602076124567477,0.28,0.21,1. Premier League,Chelsea
1,2021-2022,Timo Werner,25,625,1283.0,180cm, FW-MF (WM),0.4195804195804196,0.07,0.28,1. Premier League,Chelsea
0,2017-2018,Dominic Solanke,19,361,596.0,187cm, FW,3.181818181818182,0.15,0.15,1. Premier League,Liverpool
1,2018-2019,Dominic Solanke,20,400,347.0,187cm, FW,3.8461538461538463,0.26,0.0,1. Premier League,Bournemouth
2,2019-2020,Dominic Solanke,21,441,1651.0,187cm, FW,3.442622950819672,0.05,0.16,1. Premier League,Bournemouth
3,2022-2023,Dominic Solanke,24,576,2234.0,187cm, FW,1.7338709677419355,0.24,0.2,1. Premier League,Bournemouth
0,2017-2018,Maya Yoshida,28,784,2051.0,189cm, DF (CB),2.850877192982456,0.0,0.09,1. Premier League,Southampton
1,2018-2019,Maya Yoshida,29,841,1518.0,189cm, DF (CB),2.0118343195266273,0.06,0.0,1. Premier League,Southampton
2,2019-2020,Maya Yoshida,30,900,560.0,189cm, DF (CB),3.763440860215054,0.0,0.0,1. Premier League,Southampton
0,2017-2018,Anthony Martial,21,441,1582.0,184cm, FW-MF (AM),0.7954545454545454,0.28,0.51,1. Premier League,Manchester Utd
1,2018-2019,Anthony Martial,22,484,1621.0,184cm, FW-MF (AM),1.0,0.11,0.56,1. Premier League,Manchester Utd
2,2019-2020,Anthony Martial,23,529,2624.0,184cm, FW-MF (AM),0.6164383561643836,0.21,0.58,1. Premier League,Manchester Utd
3,2020-2021,Anthony Martial,24,576,1480.0,184cm, FW-MF (AM),0.9756097560975611,0.18,0.24,1. Premier League,Manchester Utd
4,2021-2022,Anthony Martial,25,625,212.0,184cm, FW-MF (AM),2.7777777777777777,0.0,0.42,1. Premier League,Manchester Utd
5,2022-2023,Anthony Martial,26,676,609.0,184cm, FW-MF (AM),0.8823529411764706,0.3,0.59,1. Premier League,Manchester Utd
0,2017-2018,Beram Kayal,29,841,745.0,178cm, MF (CM-DM),0.9638554216867469,0.0,0.0,1. Premier League,Brighton
1,2018-2019,Beram Kayal,30,900,940.0,178cm, MF (CM-DM),1.4423076923076923,0.1,0.1,1. Premier League,Brighton
0,2017-2018,Alex Pritchard,24,576,998.0,171cm, FW-MF (AM),0.1801801801801802,0.09,0.09,1. Premier League,Huddersfield
1,2018-2019,Alex Pritchard,25,625,2081.0,171cm, FW-MF (AM),0.6060606060606061,0.0,0.09,1. Premier League,Huddersfield
0,2017-2018,Vicente Iborra,29,841,1410.0,190cm, MF (AM-CM-DM),2.038216560509554,0.0,0.19,1. Premier League,Leicester City
1,2018-2019,Vicente Iborra,30,900,229.0,190cm, MF (AM-CM-DM),7.632432432432433,0.0,0.0,1. Premier League,Leicester City
0,2017-2018,Fernando Llorente,32,1024,238.0,195cm, FW,5.384615384615384,0.0,0.38,1. Premier League,Tottenham
1,2018-2019,Fernando Llorente,33,1089,694.0,195cm, FW,6.883116883116883,0.52,0.13,1. Premier League,Tottenham
0,2017-2018,Ben Foster,34,1156,3330.0,194cm, GK,0.10810810810810811,0.0,0.0,1. Premier League,West Brom
1,2018-2019,Ben Foster,35,1225,3420.0,194cm, GK,0.34210526315789475,0.0,0.0,1. Premier League,Watford
2,2019-2020,Ben Foster,36,1296,3420.0,194cm, GK,0.23684210526315788,0.0,0.0,1. Premier League,Watford
3,2021-2022,Ben Foster,38,1444,2340.0,194cm, GK,0.19230769230769232,0.04,0.0,1. Premier League,Watford
0,2019-2020,Pepe Reina,36,1296,1080.0,188cm, GK,1.4166666666666667,0.0,0.0,1. Premier League,Aston Villa
0,2017-2018,Oliver McBurnie,21,441,276.0,188cm, FW,7.096774193548387,0.33,0.0,1. Premier League,Swansea City
1,2019-2020,Oliver McBurnie,23,529,2113.0,188cm, FW,8.382978723404255,0.0,0.26,1. Premier League,Sheffield Utd
2,2020-2021,Oliver McBurnie,24,576,1324.0,188cm, FW,9.455782312925171,0.0,0.07,1. Premier League,Sheffield Utd
0,2019-2020,Rhian Brewster,19,361,0.0,177cm, FW,2.0,0.0,0.0,1. Premier League,Liverpool
1,2020-2021,Rhian Brewster,20,400,1128.0,177cm, FW,1.12,0.0,0.0,1. Premier League,Sheffield Utd
0,2017-2018,DeAndre Yedlin,24,576,2845.0,173cm," DF (FB, right)",1.4873417721518987,0.06,0.0,1. Premier League,Newcastle Utd
1,2018-2019,DeAndre Yedlin,25,625,2473.0,173cm," DF (FB, right)",1.0909090909090908,0.07,0.04,1. Premier League,Newcastle Utd
2,2019-2020,DeAndre Yedlin,26,676,938.0,173cm," DF (FB, right)",0.7692307692307692,0.0,0.1,1. Premier League,Newcastle Utd
3,2020-2021,DeAndre Yedlin,27,729,436.0,173cm," DF (FB, right)",0.8333333333333334,0.0,0.0,1. Premier League,Newcastle Utd
0,2017-2018,Andros Townsend,26,676,3120.0,183cm," FW-MF (AM-WM, right)",0.08645533141210374,0.2,0.06,1. Premier League,Crystal Palace
1,2018-2019,Andros Townsend,27,729,3009.0,183cm," FW-MF (AM-WM, right)",0.11976047904191617,0.12,0.18,1. Premier League,Crystal Palace
2,2019-2020,Andros Townsend,28,784,1294.0,183cm," FW-MF (AM-WM, right)",0.2777777777777778,0.07,0.07,1. Premier League,Crystal Palace
3,2020-2021,Andros Townsend,29,841,2258.0,183cm," FW-MF (AM-WM, right)",0.0796812749003984,0.2,0.04,1. Premier League,Crystal Palace
4,2021-2022,Andros Townsend,30,900,1455.0,183cm," FW-MF (AM-WM, right)",0.4320987654320988,0.12,0.19,1. Premier League,Everton
0,2018-2019,Erik Durm,26,676,2055.0,183cm, DF-FW-MF (FB),0.9649122807017544,0.04,0.0,1. Premier League,Huddersfield
0,2017-2018,Henrikh Mkhitaryan,28,784,1716.0,178cm, FW-MF (AM-CM),1.8070409982174689,0.94,0.33,1. Premier League,Arsenal
1,2018-2019,Henrikh Mkhitaryan,29,841,1641.0,178cm, FW-MF (AM-CM),1.153846153846154,0.22,0.33,1. Premier League,Arsenal
2,2019-2020,Henrikh Mkhitaryan,30,900,112.0,178cm, FW-MF (AM-CM),2.2549019607843137,0.0,0.0,1. Premier League,Arsenal
0,2017-2018,Peter Crouch,36,1296,1567.0,201cm, FW,13.965517241379311,0.11,0.29,1. Premier League,Stoke City
1,2018-2019,Peter Crouch,37,1369,92.0,201cm, FW,33.19230769230769,0.0,0.0,1. Premier League,Burnley
0,2017-2018,Eddie Nketiah,18,324,20.0,175cm, FW,0.0,4.5,0.0,1. Premier League,Arsenal
1,2018-2019,Eddie Nketiah,19,361,67.0,175cm, FW,0.0,0.0,1.34,1. Premier League,Arsenal
2,2019-2020,Eddie Nketiah,20,400,633.0,175cm, FW,2.4035087719298245,0.0,0.28,1. Premier League,Arsenal
3,2020-2021,Eddie Nketiah,21,441,423.0,175cm, FW,1.4893617021276595,0.21,0.43,1. Premier League,Arsenal
4,2021-2022,Eddie Nketiah,22,484,835.0,175cm, FW,0.8602150537634408,0.11,0.54,1. Premier League,Arsenal
5,2022-2023,Eddie Nketiah,23,529,1002.0,175cm, FW,0.9009009009009009,0.09,0.36,1. Premier League,Arsenal
0,2020-2021,Timothy Castagne,24,576,2345.0,180cm," DF-MF (DM-FB, right)",1.532567049808429,0.12,0.08,1. Premier League,Leicester City
1,2021-2022,Timothy Castagne,25,625,2127.0,180cm," DF-MF (DM-FB, right)",1.6525423728813557,0.0,0.04,1. Premier League,Leicester City
2,2022-2023,Timothy Castagne,26,676,2625.0,180cm," DF-MF (DM-FB, right)",1.4383561643835616,0.1,0.03,1. Premier League,Leicester City
0,2018-2019,Bernd Leno,26,676,2836.0,190cm, GK,0.2222222222222222,0.0,0.0,1. Premier League,Arsenal
1,2019-2020,Bernd Leno,27,729,2649.0,190cm, GK,0.272108843537415,0.0,0.0,1. Premier League,Arsenal
2,2020-2021,Bernd Leno,28,784,3131.0,190cm, GK,0.2873563218390805,0.0,0.0,1. Premier League,Arsenal
3,2021-2022,Bernd Leno,29,841,360.0,190cm, GK,0.75,0.0,0.0,1. Premier League,Arsenal
4,2022-2023,Bernd Leno,30,900,2520.0,190cm, GK,0.32142857142857145,0.0,0.0,1. Premier League,Fulham
0,2017-2018,Jeff Hendrick,25,625,2331.0,185cm, FW-MF (AM-CM),0.5791505791505792,0.08,0.08,1. Premier League,Burnley
1,2018-2019,Jeff Hendrick,26,676,2063.0,185cm, FW-MF (AM-CM),0.7423580786026202,0.0,0.13,1. Premier League,Burnley
2,2019-2020,Jeff Hendrick,27,729,1931.0,185cm, FW-MF (AM-CM),1.1627906976744187,0.09,0.09,1. Premier League,Burnley
3,2020-2021,Jeff Hendrick,28,784,1422.0,185cm, FW-MF (AM-CM),0.6962025316455696,0.06,0.13,1. Premier League,Newcastle Utd
4,2021-2022,Jeff Hendrick,29,841,72.0,185cm, FW-MF (AM-CM),3.030821917808219,0.0,1.25,1. Premier League,Newcastle Utd
0,2017-2018,Christopher Schindler,27,729,3265.0,188cm, DF (CB),4.187327823691461,0.03,0.0,1. Premier League,Huddersfield
1,2018-2019,Christopher Schindler,28,784,3260.0,188cm, DF (CB),3.756906077348066,0.0,0.03,1. Premier League,Huddersfield
0,2017-2018,Aleksandar Mitrović,22,484,95.0,189cm, FW,5.454545454545454,0.0,0.95,1. Premier League,Newcastle Utd
1,2018-2019,Aleksandar Mitrović,23,529,3280.0,189cm, FW,6.456043956043956,0.08,0.3,1. Premier League,Fulham
2,2020-2021,Aleksandar Mitrović,25,625,1402.0,189cm, FW,4.551282051282051,0.19,0.19,1. Premier League,Fulham
3,2022-2023,Aleksandar Mitrović,27,729,1813.0,189cm, FW,4.626865671641791,0.05,0.55,1. Premier League,Fulham
0,2021-2022,Dejan Kulusevski,21,441,1261.0,186cm, FW-MF,1.260797342192691,0.57,0.36,1. Premier League,Tottenham
1,2022-2023,Dejan Kulusevski,22,484,1720.0,186cm, FW-MF,0.15706806282722513,0.31,0.1,1. Premier League,Tottenham
0,2019-2020,Nathan Tella,20,400,3.0,173cm, FW-MF,inf,0.0,0.0,1. Premier League,Southampton
1,2020-2021,Nathan Tella,21,441,745.0,173cm, FW-MF,0.12048192771084336,0.12,0.12,1. Premier League,Southampton
2,2021-2022,Nathan Tella,22,484,804.0,173cm, FW-MF,0.6741573033707865,0.11,0.0,1. Premier League,Southampton
0,2017-2018,Jermain Defoe,34,1156,1088.0,170cm, FW,0.1652892561983471,0.08,0.33,1. Premier League,Bournemouth
1,2018-2019,Jermain Defoe,35,1225,25.0,170cm, FW,0.0,0.0,0.0,1. Premier League,Bournemouth
0,2019-2020,Japhet Tanganga,20,400,525.0,184cm, DF,3.103448275862069,0.0,0.0,1. Premier League,Tottenham
1,2020-2021,Japhet Tanganga,21,441,487.0,184cm, DF,2.222222222222222,0.0,0.0,1. Premier League,Tottenham
2,2021-2022,Japhet Tanganga,22,484,735.0,184cm, DF,1.829268292682927,0.0,0.0,1. Premier League,Tottenham
3,2022-2023,Japhet Tanganga,23,529,142.0,184cm, DF,3.75,0.0,0.0,1. Premier League,Tottenham
0,2017-2018,Christian Atsu,25,625,1784.0,172cm," FW-MF (WM, left)",0.6565656565656566,0.1,0.1,1. Premier League,Newcastle Utd
1,2018-2019,Christian Atsu,26,676,1493.0,172cm," FW-MF (WM, left)",0.6024096385542168,0.0,0.06,1. Premier League,Newcastle Utd
2,2019-2020,Christian Atsu,27,729,749.0,172cm," FW-MF (WM, left)",0.7228915662650601,0.36,0.0,1. Premier League,Newcastle Utd
0,2021-2022,Rico Henry,24,576,2776.0,170cm," DF-MF (FB-WM, left)",0.8766233766233766,0.0,0.1,1. Premier League,Brentford
1,2022-2023,Rico Henry,25,625,2659.0,170cm," DF-MF (FB-WM, left)",1.0847457627118644,0.07,0.0,1. Premier League,Brentford
0,2017-2018,Terence Kongolo,23,529,1049.0,183cm," DF (CB-FB, left)",3.6870026525198942,0.0,0.0,1. Premier League,Huddersfield
1,2018-2019,Terence Kongolo,24,576,2716.0,183cm," DF (CB-FB, left)",1.7549668874172186,0.03,0.03,1. Premier League,Huddersfield
2,2020-2021,Terence Kongolo,26,676,90.0,183cm," DF (CB-FB, left)",3.0,0.0,0.0,1. Premier League,Fulham
0,2020-2021,Thomas Partey,27,729,1534.0,185cm, MF (CM-DM),2.2620320855614975,0.12,0.0,1. Premier League,Arsenal
1,2021-2022,Thomas Partey,28,784,2028.0,185cm, MF (CM-DM),1.0222222222222221,0.04,0.09,1. Premier League,Arsenal
2,2022-2023,Thomas Partey,29,841,2076.0,185cm, MF (CM-DM),1.3419913419913418,0.0,0.13,1. Premier League,Arsenal
0,2019-2020,Takumi Minamino,24,576,249.0,174cm, FW-MF,0.7142857142857143,0.0,0.0,1. Premier League,Liverpool
1,2020-2021,Takumi Minamino,25,625,1004.0,174cm, FW-MF,1.6685845799769852,0.0,0.56,1. Premier League,Liverpool
2,2021-2022,Takumi Minamino,26,676,186.0,174cm, FW-MF,0.47619047619047616,0.0,1.45,1. Premier League,Liverpool
0,2017-2018,Yannick Bolasie,28,784,851.0,185cm, FW-MF (AM-WM),1.1578947368421053,0.0,0.11,1. Premier League,Everton
0,2018-2019,Issa Diop,21,441,2970.0,194cm, DF (CB),2.272727272727273,0.0,0.03,1. Premier League,West Ham
1,2019-2020,Issa Diop,22,484,2766.0,194cm, DF (CB),2.5732899022801305,0.03,0.1,1. Premier League,West Ham
2,2020-2021,Issa Diop,23,529,1381.0,194cm, DF (CB),1.5686274509803921,0.0,0.13,1. Premier League,West Ham
3,2021-2022,Issa Diop,24,576,963.0,194cm, DF (CB),1.4953271028037385,0.09,0.0,1. Premier League,West Ham
4,2022-2023,Issa Diop,25,625,1506.0,194cm, DF (CB),1.4970059880239521,0.0,0.06,1. Premier League,Fulham
0,2019-2020,Emil Krafth,24,576,1020.0,181cm," DF (FB, right)",0.6194690265486725,0.09,0.0,1. Premier League,Newcastle Utd
1,2020-2021,Emil Krafth,25,625,1288.0,181cm," DF (FB, right)",1.7482517482517481,0.0,0.07,1. Premier League,Newcastle Utd
2,2021-2022,Emil Krafth,26,676,1634.0,181cm," DF (FB, right)",1.208791208791209,0.06,0.0,1. Premier League,Newcastle Utd
3,2022-2023,Emil Krafth,27,729,1.0,181cm," DF (FB, right)",0.0,0.0,0.0,1. Premier League,Newcastle Utd
0,2017-2018,Geoff Cameron,32,1024,1525.0,191cm, DF-MF (CB-DM),2.307692307692308,0.0,0.0,1. Premier League,Stoke City
0,2020-2021,Jacob Ramsey,19,361,626.0,180cm, MF (WM),1.0,0.0,0.0,1. Premier League,Aston Villa
1,2021-2022,Jacob Ramsey,20,400,2467.0,180cm, MF (WM),0.5839416058394161,0.04,0.22,1. Premier League,Aston Villa
2,2022-2023,Jacob Ramsey,21,441,2020.0,180cm, MF (WM),0.625,0.22,0.18,1. Premier League,Aston Villa
0,2018-2019,Ryan Fredericks,25,625,1086.0,181cm," DF (FB, right)",1.6528925619834711,0.0,0.08,1. Premier League,West Ham
1,2019-2020,Ryan Fredericks,26,676,2237.0,181cm," DF (FB, right)",1.4056224899598395,0.12,0.0,1. Premier League,West Ham
2,2020-2021,Ryan Fredericks,27,729,569.0,181cm," DF (FB, right)",0.9523809523809524,0.16,0.16,1. Premier League,West Ham
3,2021-2022,Ryan Fredericks,28,784,307.0,181cm," DF (FB, right)",0.8823529411764706,0.0,0.0,1. Premier League,West Ham
4,2022-2023,Ryan Fredericks,29,841,533.0,181cm," DF (FB, right)",0.847457627118644,0.0,0.0,1. Premier League,Bournemouth
0,2017-2018,Leighton Baines,32,1024,1909.0,170cm," DF (FB, left)",0.6603773584905661,0.14,0.09,1. Premier League,Everton
1,2018-2019,Leighton Baines,33,1089,375.0,170cm," DF (FB, left)",0.47619047619047616,0.0,0.0,1. Premier League,Everton
2,2019-2020,Leighton Baines,34,1156,404.0,170cm," DF (FB, left)",1.1111111111111112,0.0,0.0,1. Premier League,Everton
0,2017-2018,Chris Wood,25,625,1624.0,191cm, FW,4.611111111111111,0.06,0.55,1. Premier League,Burnley
1,2018-2019,Chris Wood,26,676,2588.0,191cm, FW,4.479166666666667,0.07,0.35,1. Premier League,Burnley
2,2019-2020,Chris Wood,27,729,2437.0,191cm, FW,4.317343173431734,0.04,0.52,1. Premier League,Burnley
3,2020-2021,Chris Wood,28,784,2741.0,191cm, FW,5.016393442622951,0.1,0.39,1. Premier League,Burnley
4,2021-2022,Chris Wood,29,841,2694.0,191cm, FW,13.671679197994989,0.0,0.34,1. Premier League,Newcastle Utd
5,2022-2023,Chris Wood,30,900,818.0,191cm, FW,9.234146341463415,0.0,0.64,1. Premier League,Nott'ham Forest
